image_key,brightness_mean,contrast_std,sharpness_laplacian_var,dark_pixel_fraction,bright_pixel_fraction,quality_flag_auto,quality_label,quality_label_source
aptos__2f28c41bbe46f2d1,51.10715427427469,33.30121272848508,27.216890836860905,0.2776287103806809,0.0,pass,,
aptos__6dc4fa7b6409c174,52.20989749765316,21.993515182990844,24.626310948167397,0.09506515836818034,2.528580865596445e-05,pass,,
aptos__38a440c80d6c1dfa,63.79854029485461,36.923961016087596,230.09139989102917,0.20868539129421362,0.0,pass,,
aptos__de338498cda5a374,62.33831681624204,42.28357320602621,106.33326833891451,0.2849091914423036,0.0,pass,,
aptos__7f05f5c8d8f230b5,66.17602399623242,29.254585860005925,27.542871587693067,0.0930359722235392,0.0010209145244845647,pass,,
aptos__7216f7b00290cae8,57.404168365556934,26.04956631718403,29.543260007774105,0.09632628807489657,0.0,pass,,
aptos__c3165be811e0022d,72.139167297943,40.445945112730904,280.81734225724125,0.2107686032282501,0.0,pass,,
aptos__95dc1e7867b42101,80.58424625604569,42.980673146706394,267.5263482922972,0.20963230580968475,0.0,pass,,
aptos__491f28a21f9ed6ef,89.00579803041781,49.110901888376326,337.6520419616258,0.21079773905949536,0.0,pass,,
aptos__ae12318b55d84419,35.43378379637394,21.408275307320487,27.90087480280854,0.2548679821864461,0.0,pass,,
aptos__d45c3d138733d7a3,70.85320007712171,32.04971254127926,21.415588083656687,0.09590275077990916,0.0,pass,,
aptos__7d7a99252a3eac51,97.63850775800216,36.50751389105577,31.331339402546984,0.09422124450428752,0.0,pass,,
aptos__19711e7adc1d0ba0,45.53683668212262,17.66720774816763,16.591756091805525,0.09579844681920331,0.0,possibly_blurry,,
aptos__b1ddb824210821a0,67.94397179651536,37.37244462287756,249.0505080237356,0.21138045568440067,0.0,pass,,
aptos__8f6d8ec9ae6dd0d1,35.70221851363695,21.6615613305933,20.386498851994386,0.1320077248145444,0.0,pass,,
aptos__b4efa4237abd0a5c,41.29499273296439,25.94792520439151,40.59691243370383,0.254674660405836,0.0,pass,,
aptos__5b522a956fe390b7,85.16362941845081,49.82228050907704,39.631351002896494,0.2539735778038646,0.0,pass,,
aptos__09669930094c99d8,77.45578637608531,40.73768933526403,252.25518342498975,0.21122020861255172,0.0,pass,,
aptos__807591d0c4e4d4c9,45.27787523349864,24.58067827613523,58.38235085727674,0.11021135775310305,0.0,pass,,
aptos__1729365622728552,65.05401394695883,30.547765228908858,91.84877298617518,0.1672223578600421,0.0,pass,,
aptos__9c176ef1905d2670,59.07706507840013,38.45436070660192,40.70454780491053,0.2796712539828945,0.0,pass,,
aptos__e3522d1446a63efd,70.51288786059933,30.054285094316786,72.16315619662764,0.10615614618990274,0.0,pass,,
aptos__4329720c3cf8da8a,49.739413938169875,17.71486692900309,17.828210405581142,0.09654121744847226,0.0,possibly_blurry,,
aptos__b99722cf55a3311b,63.09237054428233,37.58132121880021,29.029851882142797,0.25411332848864293,0.0,pass,,
aptos__98d7794d8df91c6b,77.08129063573773,46.094671109988255,100.32610557091557,0.2456948699747632,0.0,pass,,
aptos__7e98561935b2fd94,68.13506437848213,40.194419679757154,32.61750924259891,0.254222799858386,0.0,pass,,
aptos__bba0539bcedb6694,86.97562787716333,47.03241084086681,296.4135580319901,0.2100110716158732,0.0,pass,,
aptos__0c1dc4301f55b92d,79.4118204067362,44.611871631991896,289.12667359658644,0.21095798613134434,0.0,pass,,
aptos__14e83c87d99f5754,41.831827502242724,46.6263509680211,340.34743047545817,0.5240932974496988,0.0,pass,,
aptos__9c1114644528d485,59.85531937620166,28.073648587741634,65.64352794443616,0.1672757652516251,0.0,pass,,
aptos__36b74d48029f81e5,57.32522049623096,27.353843991001995,62.69520130033345,0.16688283944212165,0.0,pass,,
aptos__7a1eee1f1ac93a1e,89.15742973113193,41.187922925607054,77.27218819184931,0.1661389507736442,0.0,pass,,
aptos__038fbfc9f5868df8,87.79776819532661,49.80473096302475,347.73438419699954,0.21052094866266535,0.0,pass,,
aptos__30d0b96c9187fb65,47.55718954248366,51.53633488919179,406.15532487504805,0.5238690247340766,0.0,pass,,
aptos__431f380c3f6755dd,41.26633986928105,25.682047572096113,140.33087730874516,0.2031910803537101,0.0,pass,,
aptos__5597441be1a862e6,77.24755902137254,45.99203235486989,35.92524098395039,0.25643318985596364,0.0,pass,,
aptos__c60239fb6aa7dfe3,69.26689878212225,38.158707881316936,261.1253798271392,0.21069576365013692,0.0,pass,,
aptos__7c09a5acb0cfc1b9,63.11372608515628,37.0232100481107,26.925375203067244,0.09583637553218725,0.0044534630495317385,pass,,
aptos__32e21df0e640b0aa,77.1335586504283,40.478746225151454,276.2874863377298,0.21025872618145797,0.0,pass,,
aptos__ee4a10d596ad008a,39.915845668066865,19.15943559308016,21.06747081427609,0.09965137191315589,0.0,pass,,
aptos__15fe81c26072810a,63.82066988428582,26.346156158552652,39.06047553257083,0.09596280457546708,0.0,pass,,
aptos__5135b498f8334a8c,64.61376918851283,30.87910546654625,59.43079017849811,0.1672299874874111,0.0,pass,,
aptos__92c7c361c8e38a16,70.54744102298044,33.6463079400014,87.20119346487158,0.16742835779900508,0.0,pass,,
aptos__a2d47043ba59ce1f,53.79163545449661,27.884890354207517,20.9183638872679,0.09430342338241941,0.0005594485165132134,pass,,
aptos__3b74b199f643d8b9,81.76619791666667,17.523536943279908,249.7061004530165,0.010416666666666666,0.0,pass,,
aptos__aae5c0f91267a5ca,79.2190431793019,43.257803693294875,305.935756115831,0.2103169978439485,0.0,pass,,
aptos__64f165453c45bd4e,55.9251445242001,22.445246809469285,34.570233159024276,0.09370288542684026,0.0,pass,,
aptos__4a2effbded22f4e6,47.69713571703191,51.65982642022166,591.2764321414841,0.5232923234653338,0.0,pass,,
aptos__23f660ff3739946e,87.42448957792901,47.222647734638315,99.37913470258259,0.16679509872737816,0.0,pass,,
aptos__450e798a772e023f,47.99774169921875,51.748430605930174,100.01493326822917,0.5249481201171875,0.0,pass,,
aptos__a9a87c1ed0811e07,60.06906720175787,28.57624505218737,74.29964522877715,0.16689809869685965,0.0,pass,,
aptos__8001a2c1cee48cf5,42.592304241958225,45.42119057338655,327.4753940792003,0.524317570165321,0.0,pass,,
aptos__58978a5a5aa691c1,57.0035966562593,32.87053474053405,48.36694282911387,0.2485670855770617,0.0,pass,,
aptos__081e28a6bb5187e5,75.52898278880477,68.27508319174257,73.80597331954759,0.45201270945592614,0.0,pass,,
aptos__7ee79c090584b608,43.53424580891927,48.03142596640087,81.94835408528645,0.5255482991536459,0.0,pass,,
aptos__00a3650a86b1709c,46.45598856608073,52.04518175444351,91.01729329427083,0.5252888997395834,0.0,pass,,
aptos__2f48f01364d42c51,66.5397986658468,39.439077560004726,34.28477048084487,0.2542577375295806,0.0,pass,,
aptos__54e95e4ae341ba78,56.55720017580423,37.483864548022616,75.65910096729304,0.28518565777721067,0.0,pass,,
aptos__4d2c1f0faf53e6f9,50.7869282450109,37.16609392192892,30.162281926965147,0.2774780416736542,0.0,pass,,
aptos__fc65e146bdbbc502,78.13813058870205,36.52174932046937,70.49797430395476,0.16594439527573474,0.0,pass,,
aptos__84d70d5c749812c3,80.0035400034963,42.54424546048547,269.47288977095343,0.20871452712545888,0.0,pass,,
aptos__a381b17c3f995f70,42.691467172564145,27.796973199867214,40.2198220617247,0.2555812929733356,0.0,pass,,
aptos__46b6a992c993b94e,29.790964762369793,33.24723395751019,95.76629638671875,0.525146484375,0.0,pass,,
aptos__4a0ed0578f43f994,80.74321135131986,43.6643380970894,315.69015080822385,0.21087057863760852,0.0,pass,,
aptos__9f3232b764d1005c,90.73136763591866,47.73864210765436,307.7600385374976,0.21069576365013692,0.0,pass,,
aptos__b3f1115a86a15db1,75.03382898242869,44.26101143571517,36.14912441389374,0.2539456276669089,0.0,pass,,
aptos__98df14e22e562e69,48.653564453125,52.82414925906913,135.27106730143228,0.5245361328125,0.0,pass,,
aptos__ae17cdc032dd3375,74.51045976341705,42.60227267953257,294.0513133906749,0.21193403647806072,0.0,pass,,
aptos__f46bd959d0bdf39c,62.38311476912477,34.105656722824705,58.31941275122929,0.10804942111301809,0.0,pass,,
aptos__cf4827e9b4e6c3de,48.003413584168555,23.081527384180085,36.49597097636455,0.10955708745412997,0.0,pass,,
aptos__20034d26efa064cc,69.5355218200725,29.57940151702406,22.80334798375792,0.09432554846499337,0.0,pass,,
aptos__7779a43030d48002,48.665303548177086,52.48692317001253,129.14515177408853,0.524444580078125,0.0,pass,,
aptos__f952ec13c40a77c5,66.47714843386066,40.200132460581955,34.11151680955443,0.25404112396817413,0.0,pass,,
aptos__7ceb1f0927f0276b,56.95981469059198,34.44627600558655,30.778182793573613,0.2547771442413401,0.0,pass,,
aptos__e4767b51697a4a57,43.13485198000769,47.89478736161919,328.38754325259515,0.5243816480840703,0.0,pass,,
aptos__8795ef02304e8f12,40.35111495578624,44.57812093594412,277.6763424323978,0.5241573753684481,0.0,pass,,
aptos__91efe94f8fa2449b,95.09014074713244,34.0811312719032,32.113726627313866,0.09141135901739347,4.1089439065942226e-05,pass,,
aptos__b80f441a4bed00c2,70.43798438319445,38.49179228029163,238.65651178731554,0.21158440650311752,0.0,pass,,
aptos__4309ac402d20a6c4,80.66849650563067,38.304838364118055,70.85954446764354,0.16681798760948516,0.0,pass,,
aptos__4a12637b7620058c,60.34073412445238,40.11159329407414,81.09471793602853,0.28527072434179745,0.0,pass,,
aptos__783677a55616e592,59.69404848417091,39.748336139014334,41.973437202441936,0.2543252836938901,0.0,pass,,
aptos__7ff554ac99a3ebba,70.74650370025057,38.755254932006615,213.80995017885758,0.21127848027504226,0.0,pass,,
aptos__4a501467f9f42dbc,76.83770054223265,45.37945744128635,41.1383521740267,0.2542717125980584,0.0,pass,,
aptos__9ee942fea11871e8,52.06102729919117,24.247744358433124,21.320388867666693,0.09464478179927494,0.0,pass,,
aptos__1d1c522fe0951ea4,84.346934910553,45.172077860979996,300.92887214624244,0.21025872618145797,0.0,pass,,
aptos__760c3910fc8ea986,54.87091635356354,33.20362902905499,59.621538819568634,0.24528246798866443,0.0,pass,,
aptos__838143931483df11,78.83995687896976,42.23774660889581,312.55739467307876,0.20948662665345844,0.0,pass,,
aptos__f07df49feff7f59d,76.38334013169396,41.10192028781265,245.66218837967023,0.20797156342870463,0.0,pass,,
aptos__e383790b84aad8dd,62.649042458033456,30.986906360106502,21.38584649697456,0.090324069245187,0.0017858102363274891,pass,,
aptos__280b6e194659be53,60.356210668714816,29.074826266052924,24.84561958189187,0.09656018180496424,0.0019533287186732536,pass,,
aptos__a759c5323dc90f35,44.722635904947914,49.45262662566728,84.33357747395833,0.5251922607421875,0.0027109781901041665,pass,,
aptos__089a038841473f55,50.8214209418012,25.31201487450938,57.36654941784553,0.1672757652516251,0.0,pass,,
aptos__f9b615172313cff5,48.511088053385414,52.777824684447346,136.07791137695312,0.5247751871744791,0.0,pass,,
aptos__f095af1224baf743,53.461977769159816,34.61790980047174,31.189871327137638,0.28023986458158645,0.0,pass,,
aptos__17406afd857b489b,54.21871908414801,25.567087845077523,39.9291729807974,0.09704377289550956,0.0,pass,,
aptos__9ada9e6050e68194,92.218719084148,41.92018566083857,26.87608664064092,0.059434293245844434,0.0,pass,,
aptos__d3e74a81ecd27457,67.27220903306332,39.177441718735494,64.62009179095965,0.24849774365019553,0.0,pass,,
aptos__5eda04bcc0e594ca,21.817153930664062,25.652885918788733,48.334737141927086,0.5273590087890625,0.0,very_dark,,
aptos__a9b3c09a17d1c3e4,21.379099527994793,26.073898756988203,48.641998291015625,0.5274658203125,0.0,very_dark,,
aptos__339ba3fdeeb92b7c,80.84319095623798,43.116933863993815,302.8678252990092,0.21066662781889167,0.0,pass,,
aptos__e2f8d5c0d8886b1b,24.322891235351562,26.43040943777897,62.9559326171875,0.5261027018229166,0.0,very_dark,,
aptos__9af9e9a01c913e3b,46.1976370411811,27.99276297483927,25.00200797086861,0.12056905712380248,6.321452163991112e-05,pass,,
aptos__ee9d692fbfe5e182,95.3067294613077,56.33806978929049,36.54819237007672,0.25400851547505915,0.0,pass,,
aptos__2c6c9266ea9f8ede,50.74507247819889,36.21218835681945,31.5310913249598,0.2770771318966963,0.0,pass,,
aptos__0824ff07407ea604,95.96375164036988,48.56380179530542,133.6848941988231,0.16537217322305978,0.0,pass,,
aptos__dc63fd48e3f597e0,55.12196293732596,25.173489293128405,21.101786682211024,0.09719864847352734,0.0,pass,,
aptos__9b1a846362c1300d,92.8271808169687,49.73313739276189,384.8488158821951,0.20967600955655266,0.0,pass,,
aptos__21a5c07f31b09f0b,58.016960661641285,26.74341753790771,77.63560084187303,0.16676458021790216,0.0,pass,,
aptos__36896c2077c9204f,75.05559116601597,41.3382496102104,263.8422468422326,0.20950119456908106,0.0,pass,,
aptos__78b5a85dbad65569,91.739020966216,42.25209897132096,89.62788837288869,0.16567354350413527,0.0,pass,,
aptos__e4780374861c202d,24.905253092447918,27.809573729649497,63.8721923828125,0.5264689127604166,0.0,very_dark,,
aptos__3afd7f564a589d40,46.22432660777469,28.831764164836617,54.78570222308604,0.24523319872483845,0.0,pass,,
aptos__892b269c535a81d4,79.38695297476838,42.16996435289377,253.98392283524586,0.21062292407202376,0.0,pass,,
aptos__6aca0f05af0e6787,76.5828694967808,34.464237559227506,34.15704953417438,0.0940284402132858,0.0011915937329123247,pass,,
aptos__6c7510d3d6781285,45.524223404255316,30.93289181769803,65.90732378621549,0.26609574468085107,0.0,pass,,
aptos__f049f0e39731b721,42.46417744954427,47.75038579291777,77.65550740559895,0.5254720052083334,0.0,pass,,
aptos__9fa398c6e8d7ccb7,80.55693141425324,43.00156119688718,262.66612126867085,0.21108909737194803,0.0,pass,,
aptos__9f1dbab887a245f5,55.28217066024407,28.03932925995882,24.05127061627615,0.09519790886362416,0.0,pass,,
aptos__9ad97931959ae0f8,62.2895383127412,37.31553795101056,31.224299161402094,0.09542232041544584,3.160726081995556e-05,pass,,
aptos__31382441c0bdd5c3,71.1010576306742,37.72413158404591,237.88550930269182,0.21050638074704273,0.0,pass,,
aptos__8f604ec8a7a590e4,33.59662950147379,21.88777368422759,129.08131168444055,0.2037037037037037,0.0,pass,,
aptos__4a30ae5bb33c74fa,79.41651661732841,36.9745405075905,96.43198442036133,0.16671117282631917,0.0,pass,,
aptos__13925024187784e9,43.41544918621043,26.466269237582814,195.6876571450805,0.20315904139433552,0.0,pass,,
aptos__d503f612989fd78f,49.3936626938357,32.42812025133059,192.98597858445825,0.2031910803537101,0.0009291298218633858,pass,,
aptos__e43338dbf6b1d433,86.69000270184657,51.33105603927664,47.40532821030625,0.25456053067993367,0.0,pass,,
aptos__77c2cb978c78beac,23.101511637369793,28.04604423230105,43.991943359375,0.5280100504557291,0.0,very_dark,,
aptos__2fc8fa9591f8db71,81.89129492984516,48.324399972303766,40.46135027945422,0.2542041664337489,0.0,pass,,
aptos__36baf901d08c164a,48.6535390218099,52.45465314714855,132.6410115559896,0.5240936279296875,0.0,pass,,
aptos__cc08aa35995b93e4,37.265410739459185,39.87387014362285,291.16673074458544,0.5242214532871973,0.0,pass,,
aptos__50fe3c095754cb53,81.60811960358981,53.6262918496769,210.20033647205454,0.2842782810882849,0.0,pass,,
aptos__5d055adf492cc49d,65.0524727622303,29.917711175125064,68.53356506470209,0.1673978392895291,0.0,pass,,
aptos__bd6aab3acba07139,56.8412651754361,22.311904759239567,19.34704609457306,0.09403792239153179,0.0,possibly_blurry,,
aptos__90c2ca5038921601,66.45845286416211,31.892489347167256,68.25874736741474,0.1672566911832026,0.0,pass,,
aptos__bfcc27cd1b9a4985,96.02840891750847,45.20985802395454,103.52610060466688,0.16643269142735068,0.0,pass,,
aptos__16e7c1e54fa642a6,50.66873404255319,33.52046274203125,68.11929700497961,0.2657340425531915,0.0,pass,,
aptos__bce195a6fecb1fd3,61.20246979136047,29.71099621202003,30.882449112981995,0.09607975144050092,0.0,pass,,
aptos__d68ee928fe4037f6,73.42578772802653,43.490688380348224,37.24100818620934,0.2538687647902808,0.0,pass,,
aptos__79a46c9b5dcce327,47.40128796616686,52.035502718159734,404.30340894527745,0.523516596180956,0.0,pass,,
aptos__dfd8fe59f0427f87,47.265299479166664,50.775266573533976,106.0247090657552,0.5248514811197916,0.0,pass,,
aptos__ae5118c05b847659,45.321797688802086,53.821681404429896,115.73830159505208,0.524932861328125,4.57763671875e-05,pass,,
aptos__fe2250a8eca67bb5,54.57147891836473,39.6154443017438,432.51351017590684,0.20674740484429066,0.0,pass,,
aptos__10a9b76ef49085c2,58.1464261091546,35.39317777929922,35.9020214889583,0.25455820150185404,0.0,pass,,
aptos__725d6fe64f83896e,47.433964530331906,24.532376459645683,15.550698345026909,0.09701532636077159,0.0,possibly_blurry,,
aptos__1b5836e27ca3aa86,47.87208619822237,32.339947770920645,27.79188054564388,0.2825470610430991,0.0,pass,,
aptos__036832a523be9db1,41.78110982955273,26.944675248234915,175.42951088551874,0.2030949634755863,0.0,pass,,
aptos__41d7e50dbaeb417b,72.62237540818506,36.09960022218202,101.84753120673543,0.16675313577684867,0.0,pass,,
aptos__7380e4f0a5e39637,40.17438761393229,50.44870355721728,138.8206583658854,0.525146484375,0.0,pass,,
aptos__6efc9683a3e3eb9d,94.19494784686206,50.131833251960735,314.8062461381781,0.2097925528815337,0.0,pass,,
aptos__9b21d8e83bde1220,43.51547333453441,17.063153274072864,21.705862158409808,0.09678143263070392,0.0,pass,,
aptos__041caf8cc5121df9,19.477589925130207,23.72851760896059,44.236673990885414,0.5339864095052084,0.0,very_dark,,
aptos__50fe84bbbd1105a6,70.60134898898666,39.34486402569971,247.48401273594914,0.21123477652817435,0.0,pass,,
aptos__e6a6f2147a0bf6ff,39.637863642188904,25.84483055335795,123.0581023746457,0.2038638985005767,0.0,pass,,
aptos__c1232f853e1939b5,76.92858023345123,32.59884995626596,58.47308869510005,0.10785977754809835,0.0,pass,,
aptos__a5b12d17ed0ebfff,77.85812306975119,42.7484588418959,269.76539602259345,0.21078317114387274,0.0,pass,,
aptos__aca93f5aaa3b3f41,19.081400553385418,22.646236030641106,58.255859375,0.5295766194661459,0.0,very_dark,,
aptos__17e62dd51fcfd402,43.633346148917084,47.29261506426851,354.96251441753174,0.5240612584903243,0.0,pass,,
aptos__a9c6b463e08b9d3b,48.057891845703125,51.31101744504575,98.70489501953125,0.5251007080078125,0.0,pass,,
aptos__fcee4ddcfc5663eb,95.05275821268191,55.597200203283194,66.38759182999411,0.2539316525984311,0.0,pass,,
aptos__b93661bfe5f7c210,75.22766426587725,37.17786975326431,69.98735842948692,0.16642506179998168,0.0,pass,,
aptos__9c1c418b4ccecc7e,61.442278054139834,29.661987603592582,81.61623909740115,0.16704687643055513,0.0,pass,,
aptos__4cb05219ff50472c,87.05422178194743,46.65166082157312,357.55059558976075,0.20932637958160946,0.0,pass,,
aptos__55547aa54cfddb78,77.4610164189581,35.40154765261096,92.31920827442246,0.16684469130527665,0.0,pass,,
aptos__76849d6325a89464,89.95425674494493,48.30125940042314,362.147069493399,0.20999650370025058,0.0,pass,,
aptos__14c46fd1bc3d4a53,68.37940229499192,33.48706571423751,64.61691841120594,0.16743980224005858,0.0,pass,,
aptos__c7e8826bfd4ddfd5,54.77208455403646,58.81439779340977,179.295654296875,0.5242767333984375,0.0,pass,,
aptos__d4bd352eaadf3ebc,48.61537789173125,28.68698410490043,156.09424410762406,0.2137987296777577,0.0,pass,,
aptos__ad877a95ebf3cab0,86.16116747722064,51.49368742782916,82.80067729288216,0.25412730355712077,0.0,pass,,
aptos__ae3d55e51032162e,52.652726972580915,34.50703706725527,37.694805345592265,0.28167973335569346,0.0,pass,,
aptos__dc3532e6d6635d37,58.059525954302224,22.80971821706297,20.139997818677518,0.09626307355325665,0.0,pass,,
aptos__0bdb32ead1882adf,51.4640146891276,55.22990221808283,148.70716349283853,0.524627685546875,0.0,pass,,
aptos__d0d63fecb9f2ae94,75.44724957753044,40.3183217724689,254.14458895962656,0.2110308257094575,0.0,pass,,
aptos__c90cf65ffb817ca1,67.60268333994567,32.24553692532892,76.904657940155,0.1673558763389996,0.0,pass,,
aptos__ad3990a6b9d51e88,45.69109246604059,29.704767564850577,29.13794694290566,0.27777544859969816,0.0,pass,,
aptos__88d23633bbae8c8c,53.7658071126111,34.703567216423764,30.577632377078434,0.28001844709039075,0.0,pass,,
aptos__de4301fc7d19174c,42.87161988978598,47.686527999122795,331.32384980135845,0.5241253364090734,0.0,pass,,
aptos__257cee3dadfb7890,74.70774202613461,42.622903903242225,81.42314747967389,0.24458904872000278,0.0,pass,,
aptos__ad91635684d87883,60.60966613250396,23.593148870992543,36.36812731919361,0.09404740456977777,0.0,pass,,
aptos__7883f757d898fefb,56.53841517380291,27.75258581862867,65.77203000695062,0.16685232093264565,0.0,pass,,
aptos__82c5c7bef975aee7,89.9737388225959,43.90885463032085,77.82827877717469,0.16671498764000367,0.0,pass,,
aptos__2279cb755bb3ab9e,35.08958093041138,20.786352665218967,115.26981023508719,0.2034473920287069,0.0,pass,,
aptos__13433c41dd6098c8,49.61746048302216,28.054858717623276,39.20410703005805,0.10997746402303538,0.0,pass,,
aptos__60ba65f4c40bf1ab,93.95773186437575,42.58656688614009,105.82633726042391,0.16637165440839868,0.0,pass,,
aptos__46949c3918850c69,47.51974347547119,20.665032895859945,17.17513875941877,0.0963705382400445,0.0,possibly_blurry,,
aptos__2cb810d66f20e8d7,77.12720703921683,41.71600662492805,281.4603854316484,0.21004020744711846,0.0,pass,,
aptos__d1089c699604dde2,48.90740504444728,36.05761293485683,76.11696742763074,0.2855259240355578,0.0,pass,,
aptos__91b4694a831ee863,46.318915801614764,50.946054773572854,325.538318595412,0.5241573753684481,0.0,pass,,
aptos__5f0026662132390e,33.20137301941002,13.450105239553992,14.281785230726221,0.09787820458115638,0.0,low_contrast;possibly_blurry,,
aptos__20adf1d8e1351974,62.00457432550551,33.93377801229848,216.03536315103966,0.2116135423343628,0.0,pass,,
aptos__4c3527519d6430ec,51.450041199987794,23.65708698130831,55.44255997312927,0.1675962096011231,0.0,pass,,
aptos__175802bf693f5d67,57.738934074943636,33.7225195530874,34.219041871734724,0.2545279221868187,0.0,pass,,
aptos__69d6948cf4638490,84.56629764702292,40.968868131416464,89.62700087012679,0.16666539506210518,0.0,pass,,
aptos__648c1d3703f571f8,50.34844970703125,56.645201790998556,126.9311014811198,0.52459716796875,0.0010884602864583333,pass,,
aptos__d17e66d5741ab9be,87.59229560228279,43.243838063630385,139.06588708670833,0.16668065431684317,1.1444441053498947e-05,pass,,
aptos__5f0c6465af6e1f4a,82.35950702173533,44.325235512074016,325.20862478601475,0.20932637958160946,0.0,pass,,
aptos__3ec34e939fb4d23c,44.087596362636425,19.86623644537838,16.724019467474058,0.09699952273036162,0.0,possibly_blurry,,
aptos__e877b5bd24fde639,54.15561769463179,27.857303022238295,68.03346537892983,0.1674932096316416,0.0,pass,,
aptos__8c5050c4ce279c82,45.45843505859375,50.014259966619925,154.1147257486979,0.5244344075520834,0.0,pass,,
aptos__a2d2a7006d8606ea,46.94718426716985,24.094120805767297,19.822981773898054,0.09507147982034433,0.0,possibly_blurry,,
aptos__d1a434ea7e742fab,87.04076102791213,46.97688370430191,298.4485029341909,0.2104189732533069,0.0,pass,,
aptos__edf9025a7a533b6e,74.09246256045685,39.84782108658997,255.90928147205676,0.21020045451896743,0.0,pass,,
aptos__b791579ac0d70199,56.251879074978696,32.65346664473648,42.6181795738805,0.24659996459912153,0.0,pass,,
aptos__8cf878844cf9429e,82.99093250973597,51.43933299610899,61.20723875582145,0.2530675275308849,0.0,pass,,
aptos__c8232666f5e7550b,60.82964002665419,42.06505456279553,73.55399019271424,0.28533452426523753,0.0,pass,,
aptos__2331a89bc3f3b0c1,68.34540467543565,31.93851820640833,100.49560830420775,0.16683706167790766,0.0,pass,,
aptos__b716d47d01d293ea,57.33154164250618,26.959948734132645,64.14951937469803,0.16708502456740013,0.0,pass,,
aptos__5751b73bda81dc85,62.28648278970317,41.213404773390934,38.30953245885185,0.28257981510984403,0.0,pass,,
aptos__fda6a101fbd02cf9,93.21088680491683,32.55895333206613,32.29583569007732,0.09326670522752487,0.00014539339977179556,pass,,
aptos__69f8f8af5237a11b,57.23493312929733,35.630974626523496,47.226849480553525,0.2551672815696797,0.0,pass,,
